link,text,username,user,likes,quotes,retweets,comments
https://twitter.com/sapinker/status/1801252180134928436#m,"The Great American Crime Decline resumes (after a deplorable reversal in 2020). Violent crime is down and the US murder rate is plunging, FBI statistics show | CNN https://edition.cnn.com/2024/06/10/us/us-violent-crime-rates-statistics/index.html?ref=fixthenews.com",ylecun,Steven Pinker,152,5,36,0
https://twitter.com/ylecun/status/1801474155625517128#m,"Indeed, but different inductive biases make different aspects of the world predictable or compressible.",ylecun,Yann LeCun,152,3,13,14
https://twitter.com/LerrelPinto/status/1800887380439961637#m,"In real-world tests on the xArm robot, BAKU learns 30 diverse manipulation tasks with just 17 demonstrations per task on average. Achieving a 91% success rate, it outperforms prior work by 35%.",ylecun,Lerrel Pinto,80,1,10,3
https://twitter.com/JLCauvin/status/1800878985762521589#m,"Al Gore is too boring and condescending! I'm not excited about John Kerry! Hillary Clinton isn't likeable!  That's how you got 5 hard right Supreme Court justices, the Iraq War, the Great Recession, a deepened climate crisis, an awful response to Covid, loss of abortion and…",ylecun,J-L Cauvin - Wash DC 6/28-29,31598,682,9486,1308
https://twitter.com/gabrielpeyre/status/1800754908259389859#m,"Monte Carlo integration approximates integrals at a rate of 1/sqrt(n), independent of the dimension. https://en.wikipedia.org/wiki/Monte_Carlo_integration",ylecun,Gabriel Peyré,2144,15,377,19
https://twitter.com/ylecun/status/1801042360803152035#m,Haha.,ylecun,Yann LeCun,753,6,27,60
https://twitter.com/ylecun/status/1801018194121118103#m,"""LLMs are an offramp on the path to AGI"" I seem to remember hearing this before 🤔",ylecun,Yann LeCun,2343,35,169,175
https://twitter.com/alfcnz/status/1800986578359103606#m,Hi Twitter! 👋🏻👋🏻👋🏻 I'm back online with a new undergraduate course on Artificial Intelligence! 🥳🥳🥳 YouTube playlist: https://invidious.lunar.icu/playlist?list=PLLHTzKZzVU9cH26X9VQ14lIA0aPwZiZTx Course website: https://atcold.github.io/NYU-AISP24/,ylecun,Alfredo Canziani,544,2,78,25
https://twitter.com/ollama/status/1800952302129254501#m,🎉🎉🎉 Celebrating 3 million downloads of @AIatMeta's llama 3 model from Ollama!   Thank you @Meta for supporting and embracing open-source!   ollama run llama3,ylecun,ollama,723,4,62,21
https://twitter.com/ylecun/status/1800897325759701489#m,LiveBench! Livebench.ai,ylecun,Yann LeCun,384,4,80,17
https://twitter.com/Noahpinion/status/1800596889823539321#m,Crime skyrocketed under Trump and plummeted under Biden,ylecun,Noah Smith 🐇🇺🇸🇺🇦,1766,43,354,442
https://twitter.com/AlecStapp/status/1800348696439300336#m,I think about this California high-speed rail story all the time,ylecun,Alec Stapp,47749,384,5978,294
https://twitter.com/kchonyc/status/1800191585663263080#m,"just embedded the whole set of abstracts from PubMed using @nomic_ai 's `nomic-embed-text-v1.5`. it definitely passes my vibe check for retrieval.   now, would @nomic_ai kindly host these vectors and support retrieval for biomedical researchers all over the world? 😁  (1/3)",ylecun,Kyunghyun Cho,139,2,23,9
https://twitter.com/LerrelPinto/status/1800182343941886343#m,Did you know that MRI machines sequentially samples responses of body tissue to a range of radio frequencies. This is why MRI is so slow -- brain scans can take upto an hour.    Our new @icmlconf paper shows that RL can make  scanning ~12x faster by selecting the RF to scan. 👇,ylecun,Lerrel Pinto,275,3,48,9
https://twitter.com/ylecun/status/1800222175099765029#m,"Does SB-1047, up for a vote by the California Assembly, spell the end of the Californian technology industry?",ylecun,Yann LeCun,234,6,33,57
https://twitter.com/AlliotBertrand/status/1798804647081136229#m,"Pour un ignorant comme moi, très intéressant d'écouter @ylecun chez @Mattintouch. Clair et limpide (sans anglicismes), j'ai tout compris et je me sens plus éclairé. #IA https://invidious.lunar.icu/gz876KIYeEA?si=nn6QzEPgBb68SydI",ylecun,Bertrand Alliot,29,0,2,2
https://twitter.com/royalsociety/status/1800111781286650058#m,"Professor Anthony Fauci ForMemRS becomes a Foreign Member of the Royal Society. He was a key advisor to seven Presidents on global HIV/AIDS issues and on preparedness against emerging infectious disease threats, and served as the Chief Medical Advisor to President Joe Biden.…",ylecun,The Royal Society,5310,285,746,1214
https://twitter.com/FrnkNlsn/status/1799436437911404614#m,Must-read excellent books with 🆓 PDF available to download from the author/book web pages:  👉 https://franknielsen.github.io/Books/CuratedBookLists.html,ylecun,Frank Nielsen,950,7,217,7
https://twitter.com/picocreator/status/1799262085244973558#m,"So while Silicon Valley tries to block open source AI  China moved ahead with   - qwen2 72B, sliding pass Facebook llama3 70B with clean Apache2 license - kling, launches a sora like model, before sora  Like they really dun care about your fears or world view, and accelerate",ylecun,PicoCreator (🌉 in/arena),744,7,128,38
https://twitter.com/ylecun/status/1799876279363137615#m,"It is of paramount importance that the management of a research lab be composed of reputable scientists.  Their main jobs are to: 1.  Identify, recruit, and retain brilliant and creative people. 2. Give them the environment, resources, and freedom to do their best work. 3.…",ylecun,Yann LeCun,1333,46,180,97
https://twitter.com/ylecun/status/1799869604702859336#m,Yet another opportunity to point out that reasoning abilities and common sense should not be confused with an ability to store and approximately retrieve many facts.,ylecun,Yann LeCun,1743,31,297,86
https://twitter.com/gabrielpeyre/status/1799305355320815873#m,"Integrating a flow field defines a diffeomorphism (warping) of the space. Smooth vector fields are, in some sense, the tangent space of diffeomorphisms. Used in the LDDMM method in computational anatomy. https://en.wikipedia.org/wiki/Diffeomorphism https://en.wikipedia.org/wiki/Flow_(mathematics)#Autonomous_systems_of_ordinary_differential_equations https://en.wikipedia.org/wiki/Large_deformation_diffeomorphic_metric_mapping",ylecun,Gabriel Peyré,1036,7,158,11
https://twitter.com/bgurley/status/1799578929457475935#m,"Hilarious that U.S. politicians & investors in proprietary LLMs think they are going to slow down Chinese AI efforts by passing legislation in the U.S.   U.S. legislation will slow-down U.S. innovation, & result in Chinese lead.   See below:",ylecun,Bill Gurley,1419,24,209,105
https://twitter.com/ylecun/status/1799864670414610606#m,"As I was told when I joined Bell Labs:  ""You don't have to be crazy to work here, but it helps!""  One of the most difficult things about managing a research lab is to be welcoming of intellectual weirdness. Intellectual weirdness is sometimes accompanied by nerdy personality…",ylecun,Yann LeCun,1345,21,145,60
https://twitter.com/erikbryn/status/1799560241585307868#m,"American universities are the world's talent magnet, fueling start-ups and innovation.  But America won't let the talent work once we educate them.  🤷‍♂️",ylecun,Erik Brynjolfsson,243,3,32,16
https://twitter.com/BasedBeffJezos/status/1799767183201095950#m,Stop AI ppl causally alluding to doing terr*r*sm against AI labs?  Extremists gonna extreme I guess... Not good.,ylecun,Beff – e/acc,332,22,29,90
https://twitter.com/ClementDelangue/status/1799146873745449389#m,The US is going to lose its leadership in AI if it doesn't support more open research and open-source AI!,ylecun,clem 🤗,763,29,101,74
https://twitter.com/vkhosla/status/1799492889866641817#m,"Exposure to false and inflammatory content is remarkably low, with just 1% of Twitter users accounting for 80% of exposure to dubious websites during the 2016 U.S. election. This is heavily concentrated among a small fringe of users actively seeking it out. Examples: 6.3% of…",ylecun,Vinod Khosla,113,2,6,32
https://twitter.com/rohanpaul_ai/status/1799122826114330866#m,"This is really a 'WOW' paper. 🤯  Claims that MatMul operations can be completely eliminated from LLMs while maintaining strong performance at billion-parameter scales and by utilizing an optimized kernel during inference, their model’s memory consumption can be reduced by more…",ylecun,Rohan Paul,5011,266,904,109
https://twitter.com/JeanRemiKing/status/1799085254915109338#m,"🚨job alert:  a research engineer position just opened in our Brain & AI team, in FAIR Paris @AIatMeta : https://www.metacareers.com/jobs/1428273181902592/",ylecun,Jean-Rémi King,186,1,39,4
https://twitter.com/Dan_Jeffries1/status/1799398611760853262#m,Canada is moving in the right direction with legislation.   Regulate driving. Punish bad drivers.   Don't make the car manufacturer responsible for every drunk driver.   Simple. Clear. Effective. Common sense. Works for everything.  Meanwhile we have two Canadian academics…,ylecun,Daniel Jeffries,147,0,17,13
https://twitter.com/ylecun/status/1799419829859799310#m,Better late than never.,ylecun,Yann LeCun,750,9,40,118
https://twitter.com/NYU_Courant/status/1799126658819170648#m,Three Courant faculty members have received Faculty Early Career Development (CAREER) awards from the National Science Foundation (@NSF) this spring!   Take a look at the professors and their award-winning research proposals here:,ylecun,NYU Courant,21,0,3,1
https://twitter.com/martin_casado/status/1799103431766053081#m,At some point @Scott_Wiener and @DanHendrycks are going to have to stop pretending they're listening to feedback.   It's simply false. They refuse to address deep concerns voiced from many of their most knowledgeable and impacted constituents.   https://www.ft.com/content/eee08381-962f-4bdf-b000-eeff42234ee0,ylecun,martin_casado,142,1,25,16
https://twitter.com/ylecun/status/1799417525517861252#m,Attracting the best students from around the world -> grad schools -> academia -> research -> venture capital -> technology development -> large unified market.,ylecun,Yann LeCun,3118,48,474,446
https://twitter.com/ylecun/status/1799336803570471230#m,Government-funded R&D is the main engine of economic development.,ylecun,Yann LeCun,1438,65,236,156
https://twitter.com/ylecun/status/1799336340213109119#m,"""We"" includes Europe.",ylecun,Yann LeCun,238,2,16,31
https://twitter.com/martin_casado/status/1798958707004649602#m,"If you haven't yet, please read this full thread.   @deanwball does a great job showing how poorly the bill holds up to scrutiny, and how recent revisions don't address major concerns.  Despite what Weiner and Dan claim, they are simply ignoring our feedback.",ylecun,martin_casado,65,1,10,2
https://twitter.com/deanwball/status/1798654600595361810#m,"The reality is that the critics of this bill are wildly bipartisan, ranging from socialists to Randians. Substantively, Senator Wiener’s amendments do not alleviate that group’s concerns. SB 1047 is still incompatible with open source, and still harms California’s AI industry.",ylecun,Dean W. Ball,70,3,9,3
https://twitter.com/ericxing/status/1798958651299799389#m,"Legislators and policy makers need to be educated enough to understand and appreciate the difference between science and products, technology and applications. Right now even communication on such key concepts become challenging.",ylecun,Eric Xing,73,0,6,5
https://twitter.com/ylecun/status/1799064075487572133#m,"Yes, I've made this point many times.  The beginning of a sigmoid looks like an exponential.  Not only can we ""never be fully certain that what we are observing isn't in fact following a logistic trend before the inflection point"", we can always be fully certain that *every*…",ylecun,Yann LeCun,3624,79,499,192
https://twitter.com/reidhoffman/status/1798734590255014162#m,My view on which candidate in the US election is best for American business: Joe Biden.  https://www.economist.com/by-invitation/2024/06/06/american-business-should-not-empower-a-criminal-says-reid-hoffman,ylecun,Reid Hoffman,2524,55,968,177
https://twitter.com/pentagoniac/status/1798902889873875068#m,"Attn startup founders and teams, on SB-1047:  1. Startups/small businesses critically depend on open source/open models.  2. There is currently a delicate economic balance between the activities of (A) open-source TECHNOLOGY providing, and (B) closed-source PRODUCT selling.  3.…",ylecun,Christopher Nguyen ⽗,86,4,16,11
https://twitter.com/nyuniversity/status/1798740394844582265#m,"Eighty years ago today, Allied forces landed on the beaches of Normandy for the D-Day invasion against the German army. Among them were NYU students and alumni who we honor for their bravery and sacrifice.    (Photos from the New York University Archives)",ylecun,New York University,107,1,13,11
https://twitter.com/bgurley/status/1798885952024391927#m,"If this CA AI bill passes, it will be a huge boon for VC investors in WA, TX, MA, NY, and FL. Easier for entrepreneurs to relocate than to be exposed to such a large unknown new risk.",ylecun,Bill Gurley,543,12,120,29
https://twitter.com/ylecun/status/1798862897168437708#m,"Yeah, really.",ylecun,Yann LeCun,907,7,44,36
https://twitter.com/SteveRattner/status/1798746155154813436#m,One of these Justices is not like the others.  cc: @FixTheCourt,ylecun,Steven Rattner,11182,406,4566,481
https://twitter.com/erikbryn/status/1798849401898848621#m,One of the most successful business entrepreneurs in America explains why the rule of law is important for business in America.   https://www.economist.com/by-invitation/2024/06/06/american-business-should-not-empower-a-criminal-says-reid-hoffman,ylecun,Erik Brynjolfsson,253,6,103,17
https://twitter.com/martin_casado/status/1798850546331468287#m,The valley is starting to wake up and push back against UC Berkeley CAIS and Scott Weiner's anti-innovation efforts.   https://www.bloomberg.com/news/newsletters/2024-06-06/silicon-valley-is-on-alert-over-an-ai-bill-in-california?accessToken=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzb3VyY2UiOiJTdWJzY3JpYmVyR2lmdGVkQXJ0aWNsZSIsImlhdCI6MTcxNzcwNjM3NywiZXhwIjoxNzE4MzExMTc3LCJhcnRpY2xlSWQiOiJTRU9EQkREV0xVNjgwMCIsImJjb25uZWN0SWQiOiJFODA3NUYyRkZGMjA0NUI2QTlEQzA5M0EyQTdEQTE4NiJ9.inmKq7Cjba9mv9X5ZL4ZnyNqfuMa2xKvU0lIiVlbr1w,ylecun,martin_casado,122,2,20,15
https://twitter.com/ylecun/status/1798861767906570602#m,"Very interesting article in Nature that debunks commonly-held beliefs about misinformation on social media and its effects.  Quote: ""We identify three common misperceptions: that average exposure to problematic content is high, that algorithms are largely responsible for this…",ylecun,Yann LeCun,562,16,114,176
https://twitter.com/Dan_Jeffries1/status/1798687137338208624#m,The tactics keep changing but the underlying goal is the same.   Destroy open source.,ylecun,Daniel Jeffries,136,2,26,7
https://twitter.com/random_walker/status/1798779603860983948#m,Nice analysis of how California's AI safety regulation misses the distinction between technology and applications. It's a bit like trying to ensure that computers can only be sold if they can't be used for bad things. Here's our essay that Andrew mentions https://www.aisnakeoil.com/p/ai-safety-is-not-a-model-property,ylecun,Arvind Narayanan,211,3,54,8
https://twitter.com/SuryaGanguli/status/1798796241805169059#m,"“Imagine if we passed a law that says if anyone uses a motor in a harmful way, the *motor manufacturer* is liable.”  This would be ridiculous. Well that is what California’s SB-1047 is proposing for AI models.  Regulate the application. Not the math.",ylecun,Surya Ganguli,295,4,73,17
https://twitter.com/ylecun/status/1798839294930379209#m,"- Regulators should regulate applications, not technology. - Regulating basic technology will put an end to innovation. - Making technology developers liable for bad uses of products built from their technology will simply stop technology development. - It will certainly stop the…",ylecun,Yann LeCun,2910,60,541,170
https://twitter.com/ClementDelangue/status/1798801894527082584#m,"I share @AndrewYNg's serious concerns with much of the open-source and broader AI community about California’s SB-1047 proposal.   Among many issues, the covered models definitions, shutdown capability, and enormous cost for compliance would be a huge blow to both CA and US…",ylecun,clem 🤗,417,4,121,16
https://twitter.com/martin_casado/status/1798743685900960034#m,Yup.  Those behind SB 1047 have summarily ignored all substantive feedback and are trying to cram horrible legislation through with the aim of political points and sci fi X-risk protection.   We all need to be more vocal.   https://press.airstreet.com/p/californias-ai-bill-was-an-avoidable,ylecun,martin_casado,135,3,31,12
https://twitter.com/AIatMeta/status/1798785782972600626#m,"Built with Meta Llama, FoondaMate is a fast-growing, always-on study aid for students. The flexibility & open ecosystem around Llama is helping the team create a greater impact for the 3 million students already using the tool in emerging markets today ➡️ https://go.fb.me/i32auy",ylecun,AI at Meta,184,7,43,26
https://twitter.com/EmmanuelMacron/status/1798668207194247559#m,For freedom. Eternal gratitude to our Allies.,ylecun,Emmanuel Macron,161246,767,19327,2174
https://twitter.com/togelius/status/1798242189778337885#m,"Has there always been people saying that the current moment is fraught with unprecedented danger, threatening the end of our civilization? I bet so, even during the best of times. Probably even a large part of the population.",ylecun,Julian Togelius,65,2,7,7
https://twitter.com/martin_casado/status/1798447043977052306#m,"""California’s latest AI safety bill is driven by fears that another Donald Trump presidency would overturn federal efforts to rein in the technology""  ... CAIS/Weiner are cramming a terrible bill down our throats in fear of Trump?   What. The. Fuck.  https://semafor.com/article/06/05/2024/ai-safety-bill-driven-by-fears-of-another-donald-trump-presidency",ylecun,martin_casado,164,12,22,25
https://twitter.com/StanfordHAI/status/1798421869215010900#m,"What role does open source play in the innovation ecosystem? Venture capitalist @pmarca says, “Every new software project starts with open source. Without open source, startups would die and academic computer science would not exist.” @drfeifei #HAIatFive Watch the fireside chat:…",ylecun,Stanford HAI,167,6,96,5
https://twitter.com/amasad/status/1798231653883752929#m,"AI Safety, having failed to convince government of x-risk, is pivoting to NatSec. When all else fails just yell “CHINA” in DC.",ylecun,Amjad Masad,453,7,42,34
https://twitter.com/martin_casado/status/1798448441024192959#m,"This entire AI safety thing is such a long con.   It was put in motion years ago, and now it's going to directly hurt all of tech, open source, startups and academia.   We need to wake the fuck up and start pushing back.",ylecun,martin_casado,569,9,124,34
https://twitter.com/ylecun/status/1798446014723973333#m,"The No Language Left Behind paper (NLLB) just appeared in Nature. High-quality translation between 200 languages in any direction, with sparse training data, and many low-resource languages.",ylecun,Yann LeCun,2670,30,292,128
https://twitter.com/AIatMeta/status/1798079377424683393#m,Want more in-depth information on Meta Llama 3? We've shared additional details in the model card ➡️ https://go.fb.me/s4k825  We also plan to publish a detailed research paper in the coming months.,ylecun,AI at Meta,458,1,66,23
https://twitter.com/Dan_Jeffries1/status/1798110658547818654#m,This has reached a nearly clownish level of virtue signaling and status gaming.  Nobody is muzzling these folks and their right to complain constantly about this imaginary future with imaginary superintelligence that has no actual trajectory from current systems.  Imagine the…,ylecun,Daniel Jeffries,793,16,150,66
https://twitter.com/ylecun/status/1798118502198645245#m,The Big AI Debate explained by Forbes. What is more beneficial or more dangerous: open source AI or proprietary controlled by 3 or 4 big players? The people who worry most about AI safety also tend to be he ones who overestimate the power of AI.,ylecun,Yann LeCun,468,5,57,82
https://twitter.com/ylecun/status/1798069246343381228#m,Interesting charts in this thread.,ylecun,Yann LeCun,141,1,7,16
https://twitter.com/gabrielpeyre/status/1797855804697010578#m,The cepstrum of a time series is the inverse Fourier transform of the log of the Fourier transform. Used to detect fundamental frequency in sound processing and is a useful feature for audio signal discrimination. https://en.wikipedia.org/wiki/Cepstrum https://www.johndcook.com/blog/2016/05/18/cepstrum-quefrency-and-pitch/,ylecun,Gabriel Peyré,932,8,152,12
https://twitter.com/LerrelPinto/status/1798053972890341631#m,Thank you @NSF for the NSF CAREER award. Looking forward to continue pushing the frontiers of general-purpose robots with our amazing team @nyuniversity!,ylecun,Lerrel Pinto,174,2,6,30
https://twitter.com/ylecun/status/1798057922397946163#m,Excellent report on the proper way to use AI in Science.  As usual in machine learning: don't be fooled by good results obtained by testing on the training set.,ylecun,Yann LeCun,921,5,273,19
https://twitter.com/boztank/status/1798025937684217931#m,"Starting to roll out Quest v66 with improvements to Passthrough distortion, virtual hand alignment, background audio, and more.  https://www.meta.com/blog/quest/meta-quest-v66-software-update-reduced-passthrough-distortion-background-audio",ylecun,Boz,767,38,79,77
https://twitter.com/Michael_J_Black/status/1797858964035572098#m,Entrepreneurs and academics have more in common than many people realize.  1. Both imagine some future that doesn't yet exist and seems impossible to others.  2. The really important new ideas are uncomfortable to the establishment and will face resistance. Disruption scares…,ylecun,Michael Black,243,6,39,12
https://twitter.com/ylecun/status/1798037202997481490#m,False prophecies have very real consequences.,ylecun,Yann LeCun,616,8,80,96
https://twitter.com/ylecun/status/1798007112204988611#m,Super session avec Matthieu Stefani sur son podcast Génération Do It Yourself. Une excellente discussion en profondeur sur l'IA.,ylecun,Yann LeCun,115,1,8,7
https://twitter.com/ylecun/status/1797992013054537738#m,APEJ: Architecture à Prédiction d'Enchâssement Joint. JEPA: Joint Embeddig Predictive Architecture.,ylecun,Yann LeCun,250,5,18,48
https://twitter.com/ylecun/status/1797967705976508594#m,"No risk, no reward. Corollary: A watched pot never boils. Keep asking researchers for milestones, and you'll never get breakthroughs.",ylecun,Yann LeCun,775,15,86,48
https://twitter.com/ylecun/status/1797966840733589518#m,A key inspiration for convolutional neural nets.,ylecun,Yann LeCun,1700,9,150,49
https://twitter.com/ylecun/status/1797966583517876527#m,Amusing. Remember when NIPS selected papers based on a 3-page abstract?,ylecun,Yann LeCun,96,1,5,8
https://twitter.com/JeanRemiKing/status/1797876586496327949#m,How the brain compose minimal phrases.  Go check out @AriannaZuanazzi 's study,ylecun,Jean-Rémi King,306,3,47,5
https://twitter.com/Duderichy/status/1797633261625393225#m,There's only ~200 photons per bit received from voyager... that's insane...,ylecun,the Rich,4569,47,502,52
