link,text,username,user,likes,quotes,retweets,comments
https://twitter.com/PhilippSchi/status/1790960909541900499#m,"I was feeling inspired after watching so many incredible demos at #GoogleIO yesterday from @sundarpichai, and @demishassabis, and many others - so I thought I’d share this real time video of #ProjectAstra I took in my office. For more cool Astra videos: https://bit.ly/3K5zm5s",demishassabis,Philipp Schindler,405,21,80,27
https://twitter.com/GoogleDeepMind/status/1791168745261687186#m,Imagen 3 can generate high-quality visuals in a wide range of styles- from photorealistic landscapes to richly textured oil paintings or whimsical claymation scenes. 🎨  🧵 https://dpmd.ai/imagen3,demishassabis,Google DeepMind,473,11,99,29
https://twitter.com/GoogleDeepMind/status/1790463259822420239#m,We watched #GoogleIO with Project Astra. 👀,demishassabis,Google DeepMind,1370,91,255,73
https://twitter.com/demishassabis/status/1790466241267957845#m,"For a long time, we’ve been working towards a universal AI agent that can be truly helpful in everyday life. Today at #GoogleIO we showed off our latest progress towards this: Project Astra. Here’s a video of our prototype, captured in real time.",demishassabis,Demis Hassabis,1644,54,318,79
https://twitter.com/demishassabis/status/1790460100186107947#m,"Making great progress on the Gemini Era. At #GoogleIO we shared 2M long context breakthrough with 1.5 Pro and announced Gemini 1.5 Flash, a lighter-weight multimodal model with long context designed to be fast and cost-efficient to serve at scale. More: https://blog.google/technology/ai/google-gemini-update-flash-ai-assistant-io-2024/",demishassabis,Demis Hassabis,530,7,89,20
https://twitter.com/demishassabis/status/1790455766161428816#m,"We think of @GoogleDeepMind as the engine room of @Google in the AI era. Thrilled to share our vision at #GoogleIO incl the latest Gemini model 1.5 Flash, Project Astra our universal AI agent effort, our new gen video model Veo, Imagen 3 & lots more!  https://deepmind.google/",demishassabis,Demis Hassabis,1759,16,282,78
https://twitter.com/demishassabis/status/1790081256358817860#m,Super excited for my first #GoogleIO tomorrow and to share what we've been working on!,demishassabis,Demis Hassabis,1809,49,206,53
https://twitter.com/jankosinski/status/1788283743423045642#m,"AlphaFold3 is insane. MutS protein (green) recognizes base mismatches in DNA (gray), after which it slides off to find MutL matchmaker protein (blue), which positions and activates MutH nuclease (pink) to nick a hemimethylated GATC sequence (red) to activate removal and repair of…",demishassabis,Jan Kosinski,2016,37,331,32
https://twitter.com/GoogleDeepMind/status/1788223454317097172#m,Announcing AlphaFold 3: our state-of-the-art AI model for predicting the structure and interactions of all life’s molecules. 🧬  Here’s how we built it with @IsomorphicLabs and what it means for biology. 🧵 https://dpmd.ai/3URDiNo,demishassabis,Google DeepMind,6570,512,1897,215
https://twitter.com/demishassabis/status/1788229162563420560#m,"Thrilled to announce AlphaFold 3 which can predict the structures and interactions of nearly all of life’s molecules with state-of-the-art accuracy including proteins, DNA and RNA. Biology is a complex dynamical system so modeling interactions is crucial https://blog.google/technology/ai/google-deepmind-isomorphic-alphafold-3-ai-model",demishassabis,Demis Hassabis,8051,319,1806,205
https://twitter.com/TEDTalks/status/1786130435778499030#m,"Thanks to AI, new medical breakthroughs may one day move from years to mere months.  Listen to @GoogleDeepMind CEO @DemisHassabis’ full conversation with @TEDChris on how this tech is helping us solve some of science’s biggest mysteries: t.ted.com/sRLw3lQ",demishassabis,TED Talks,382,10,115,16
https://twitter.com/demishassabis/status/1785646721252336084#m,"My first time on the @TEDTalks stage was a really fun experience. @TEDchris and I had a great conversation about the ways AI will accelerate scientific discovery and help us solve the biggest problems facing humanity, from tackling cancer to climate: https://www.ted.com/talks/demis_hassabis_how_ai_is_unlocking_the_secrets_of_nature_and_the_universe",demishassabis,Demis Hassabis,717,14,116,29
https://twitter.com/alan_karthi/status/1785117444383588823#m,"Delighted to share ✨Med-Gemini✨ - our new family of multimodal models for medicine unlocking new possibilities for health - https://arxiv.org/pdf/2404.18416  More accurate multimodal conversations about medical images🩻, surgical videos📽️, genomics🧬, ultra-long health records📚, ECGs🫀…",demishassabis,Alan Karthikesalingam,597,27,116,17
https://twitter.com/demishassabis/status/1784931606114754676#m,"A huge honour to have received the Breakthrough Prize with John Jumper for #AlphaFold. The ceremony was a wonderful and fun event, and great to see science popularised in the mainstream, hopefully it will help to inspire the next generation to get into research and science!",demishassabis,Demis Hassabis,1163,10,82,40
https://twitter.com/demishassabis/status/1783102735614607603#m,"Chess is such a tough and brutal game at the highest level, one mistake and all that hard work is for naught. Incredibly exciting candidates tournament & huge congrats to @DGukesh - it was an honour to partner with you at the London Chess Classic Pro-biz Cup last year! I'll be…",demishassabis,Demis Hassabis,1367,6,89,22
https://twitter.com/OriolVinyalsML/status/1782780613537178105#m,"Gemini 1.5 Pro has entered the (LMSys) Arena! Some highlights:  -The only ""mid"" tier model at the highest level alongside ""top"" tier models from OpenAI and Anthropic ♊️ -The model excels at multimodal, and long context (not measured here) 🐍 -This model is also state-of-the-art…",demishassabis,Oriol Vinyals,296,4,62,8
https://twitter.com/lmsysorg/status/1782594507957223720#m,"More exciting news today -- Gemini 1.5 Pro result is out!  Gemini 1.5 Pro API-0409-preview now achieves #2 on the leaderboard, surpassing #3 GPT4-0125-preview to almost top-1!  Gemini shows even stronger performance on longer prompts, in which it ranks joint #1 with the latest…",demishassabis,lmsys.org,947,60,196,35
https://twitter.com/OfficialLoganK/status/1781381424060477451#m,A nice and simple guide to getting started with the Gemini 1.5 Pro in @Google AI Studio 🤖  https://medium.com/@crskilpatrick807/getting-started-with-gemini-1-5-pro-and-google-ai-studio-8f0064050ecf,demishassabis,Logan Kilpatrick,286,2,47,17
https://twitter.com/demishassabis/status/1781478982531121528#m,"Very sad to hear of Dan Dennett's passing, I remember with great fondness the wonderful far-ranging conversation we had on AI, creativity, qualia, and of course consciousness, including Theseus's ship as regards to AI. He was a great thinker, and will be much missed.",demishassabis,Demis Hassabis,743,3,70,12
https://twitter.com/sundarpichai/status/1778440831650992161#m,"New research from @GoogleDeepMind brings together soccer and robotics. Using reinforcement learning, robots display agile and reactive movements similar to a soccer player, no shin guards needed:) https://www.science.org/doi/10.1126/scirobotics.adi8022",demishassabis,Sundar Pichai,1044,26,144,120
https://twitter.com/prmshra/status/1780636633550733502#m,"Protein folding is so important. In 2023, DeepMind won the $250,000 Lasker award for their solution to the problem. A lot of people have asked me to explain protein folding in simple, understandable terms.   Here is my attempt at explaining just the problem.  🧵OPEN THE THREAD🧵",demishassabis,parm,2806,36,420,47
https://twitter.com/GoogleDeepMind/status/1778377999202541642#m,"Soccer players have to master a range of dynamic skills, from turning and kicking to chasing a ball. How could robots do the same? ⚽  We trained our AI agents to demonstrate a range of agile behaviors using reinforcement learning.  Here’s how. 🧵 https://dpmd.ai/3vUlgjC",demishassabis,Google DeepMind,2517,212,532,117
https://twitter.com/GoogleDeepMind/status/1777738279137222894#m,"Our next-generation AI model Gemini 1.5 Pro is now available in public preview on @GoogleCloud’s #VertexAI platform.  Its long-context window is already helping businesses analyze large amounts of data, build AI-powered customer service agents & more. → https://dpmd.ai/43QZrOt",demishassabis,Google DeepMind,961,19,236,15
https://twitter.com/GoogleDeepMind/status/1777747320945234422#m,"Our generative technology Imagen 2 can now create short, 4-second live images from a single prompt. 🖼  It’s available to use in @GoogleCloud’s #VertexAI platform. → https://dpmd.ai/43QZrOt #GoogleCloudNext",demishassabis,Google DeepMind,728,16,167,12
https://twitter.com/nisten/status/1777832419451642364#m,"I hope this is not another honeymoon thing but the gemini pro 1.5-preview is like..crazy good right now🧐?  Just tried it, asked for complete code, actually takes over 8 minutes to generate complete code as I asked.  It follows the system prompt WELL. This feels better than Opus.",demishassabis,nisten,574,10,51,30
https://twitter.com/8teAPi/status/1777800675314815135#m,Damn Gemini in AI Studio is actually better than Claude Opus.. and free!  ChatGPT4 now feels like GPT3.  In like 4 weeks I feel like we doubled intelligence.   This is amazing 🤩,demishassabis,Ate-a-Pi,592,4,57,38
https://twitter.com/_philschmid/status/1777673558874829090#m,"Gemma can now code!🤯 🔔 @GoogleDeepMind  just released Code Gemma, a collection of specialized open code models. Code Gemma comes in two different sizes 2B & 7B, excellent for on-device code completion. 🧑🏻‍💻  TL;DR; 🧮 2B & 7B with 8192k context 🛫 initialized from Gemma Base 🔠…",demishassabis,Philipp Schmid,563,8,124,9
https://twitter.com/NVIDIAAIDev/status/1777758630898491580#m,NVIDIA and Google DeepMind have collaborated to optimize Gemma models for NVIDIA AI platforms. @GoogleDevs  Experience the power of RecurrentGemma and CodeGemma for domain-specific use cases on the NVIDIA API catalog.   ➡️ https://nvda.ws/3JdYxlW,demishassabis,NVIDIA AI Developer,154,2,34,4
https://twitter.com/clmt/status/1777767748858413362#m,"Gemma is expanding.... we just announced CodeGemma, a version of Gemma tuned for code generation.  And bonus... Gemma is now bumped to v1.1, addressing lots of feedback we got.    Congrats Gemma team for one more amazing release!  https://developers.googleblog.com/2024/04/gemma-family-expands.html",demishassabis,Clément,330,3,62,12
https://twitter.com/OfficialLoganK/status/1777733743303696554#m,"New @Google developer launch today:  - Gemini 1.5 Pro is now available in 180+ countries via the Gemini API in public preview - Supports audio (speech) understanding capability, and a new File API to make it easy to handle files - New embedding model!  https://developers.googleblog.com/2024/04/gemini-15-pro-in-public-preview-with-new-features.html",demishassabis,Logan Kilpatrick,1560,43,263,110
https://twitter.com/JeffDean/status/1777331313714024890#m,"New versions of Gemma models with a bunch of improvements to instruction following, factuality, reasoning and more are now out.   ⬇️",demishassabis,Jeff Dean (@🏡),600,5,100,17
https://twitter.com/GoogleDeepMind/status/1775162077696360804#m,"Our new AI model Genie can create playable worlds in the style of 2D platformers - all from a single image prompt, sketch or text description. ✏️  As a foundation world model, Genie could also help us train AI agents.  Here's how. ↓ https://www.technologyreview.com/2024/02/29/1089317/google-deepminds-new-generative-model-makes-super-mario-like-games-from-scratch/",demishassabis,Google DeepMind,1029,32,197,41
https://twitter.com/demishassabis/status/1773421805929202165#m,"Delighted and honoured to receive a Knighthood for services to AI. It’s been an incredible journey so far building @GoogleDeepMind over the past 15 years, helping accelerate the field and grow the UK & global AI ecosystems. Thanks to everyone who helped make this dream possible!",demishassabis,Demis Hassabis,4842,110,313,361
https://twitter.com/emollick/status/1770896488484282560#m,"If you want a hint about the future of AI, it is worth trying Gemini 1.5 with the 1M token context window, now available to everyone, apparently.  Some of my experiments: giving it a video and having it figure out a recipe, execute instructions, watching my screen, summarize work",demishassabis,Ethan Mollick,1184,19,164,45
https://twitter.com/OriolVinyalsML/status/1770792443434139979#m,"We are rolling out Gemini 1.5 Pro API so that you can keep building amazing stuff on top of the model like we've seen in the past few weeks.  Also, if you just want to play with Gemini 1.5, we removed the waitlist: aistudio.google.com  Last, but not least, we pushed the model…",demishassabis,Oriol Vinyals,712,21,130,46
https://twitter.com/JeffDean/status/1770653917543870571#m,"We're starting to roll out API support for Gemini 1.5 Pro for developers.  We're excited to see what you build with the 1M token context window!  We'll be onboarding people to the API slowly at first, and then we'll ramp it up. In the meantime, developers can try out Gemini 1.5…",demishassabis,Jeff Dean (@🏡),2030,78,398,96
https://twitter.com/sundarpichai/status/1769865164533203387#m,Excited to deepen our partnership with NVIDIA and bring the breakthrough capabilities of the Blackwell GPU to our teams and Cloud customers.,demishassabis,Sundar Pichai,2685,20,211,188
https://twitter.com/demishassabis/status/1770438311254872421#m,TacticAI is an AI system that can advise football coaches on tactics & plays https://deepmind.google/discover/blog/tacticai-ai-assistant-for-football-tactics/ This was a really fun project to work on in collaboration with my much loved Liverpool FC @LFC - fingers crossed we win the league this year to give Klopp a fitting send off!,demishassabis,Demis Hassabis,1706,50,280,73
https://twitter.com/HHMIJanelia/status/1768620588438790245#m,"🦟 By infusing a virtual fruit fly with artificial intelligence, @HHMIJanelia and @GoogleDeepMind scientists have created a computerized insect that can walk and fly just like the real thing. 🤖  🔗https://www.janelia.org/news/artificial-intelligence-brings-a-virtual-fly-to-life",demishassabis,HHMI | Janelia,901,43,185,26
https://twitter.com/demishassabis/status/1768091223783358526#m,Speed runs for the win!,demishassabis,Demis Hassabis,84,0,9,7
https://twitter.com/demishassabis/status/1767977070603219255#m,"Excited to announce SIMA, a general AI agent for games & 3D virtual settings. It marks the first time an agent has demonstrated it can follow natural-language instructions to carry out a wide range of tasks across a large array of game worlds, similar to how a human would play.",demishassabis,Demis Hassabis,1391,21,218,59
https://twitter.com/_rockt/status/1762026090262872161#m,"I am really excited to reveal what @GoogleDeepMind's  Open Endedness Team has been up to 🚀. We introduce Genie 🧞, a foundation world model trained exclusively from Internet videos that can generate an endless variety of action-controllable 2D worlds given image prompts.",demishassabis,Tim Rocktäschel,2502,261,575,144
https://twitter.com/nvidia/status/1760331965994020946#m,"Announced today, we are collaborating as a launch partner with @Google in delivering Gemma, an optimized series of models that gives users the ability to develop with #LLMs using only a desktop #RTX GPU. https://nvda.ws/3wsbAwP",demishassabis,NVIDIA,3715,116,714,65
https://twitter.com/DynamicWebPaige/status/1760537379369304309#m,"🤯 Mind officially blown:  I recorded a screen capture of a task (looking for an apartment on Zillow). Gemini was able to generate Selenium code to replicate that task, and described everything I did step-by-step.  It even caught that my threshold was set to $3K, even though I…",demishassabis,👩‍💻 Paige Bailey,3034,168,395,106
https://twitter.com/mckaywrigley/status/1760335268257931447#m,"I gave Gemini 1.5 Pro Mr. Beast’s latest video.  It’s 22min and 347,849 tokens.  I asked it to “Reply with [NAME OF GUY ON BLUE FOOTBALL] has [TOTAL CASH PRIZE POOL] of [FOOD ITEM BEING ADVERTISED].”  Watch the model get it 100% correct.  Insane leap for AI.",demishassabis,Mckay Wrigley,1335,49,176,65
https://twitter.com/ClementDelangue/status/1760324815888486668#m,Google is back baby! Taking the first spot for open models on the @huggingface LLM leaderboard for its sizes (2B & 7B): https://huggingface.co/collections/google/gemma-release-65d5efbccdbb8c4202ec078b,demishassabis,clem 🤗,815,16,120,25
https://twitter.com/ThomasOrTK/status/1760327636989902978#m,We’re announcing Duet AI for Google Workspace will now be Gemini for Google Workspace. Consumers and organizations of all sizes can access Gemini across the Workspace apps they know and love. https://blog.google/products/workspace/google-gemini-workspace/,demishassabis,Thomas Kurian,532,40,83,97
https://twitter.com/sundarpichai/status/1760329162571591889#m,"More Gemini news: Starting today, Gemini for Workspace is available to businesses of all sizes, and consumers can now access Gemini in their personal Gmail, Docs and more through a Google One AI Premium subscription. https://blog.google/products/workspace/google-gemini-workspace",demishassabis,Sundar Pichai,1293,30,156,490
https://twitter.com/demishassabis/status/1760292935470403656#m,"We have a long history of supporting responsible open source & science, which can drive rapid research progress, so we’re proud to release Gemma: a set of lightweight open models, best-in-class for their size, inspired by the same tech used for Gemini https://blog.google/technology/developers/gemma-open-models/",demishassabis,Demis Hassabis,1884,50,358,186
https://twitter.com/emollick/status/1759825115657716114#m,"A hard test of Gemini 1.5 that every other AI has failed. I gave it a truly over-the-top RPG (the 352 page rulebook for 60 Years in Space) and asked it to role up a character  The instructions are scattered across many pages, and are very complicated, but Gemini seemed to get it.",demishassabis,Ethan Mollick,1750,46,263,50
https://twitter.com/rowancheung/status/1759280384930459941#m,"Gemini 1.5 Pro's 1,000,000+ token context length is incredible.  I got early access and spent my Saturday night running tests.  Here are 6 impressive capabilities I found:",demishassabis,Rowan Cheung,5653,100,716,152
https://twitter.com/SullyOmarr/status/1758934675270103441#m,"Been testing Gemini 1.5 pro and i'm really impressed so far  Recall has been outstanding, and its really good at following instructions even with > 200k tokens.  oh and agents just got a lot better. the only missing piece is really latency + cost",demishassabis,Sully,469,4,59,40
https://twitter.com/OriolVinyalsML/status/1758148444588319020#m,"To show what’s possible with the drastically huge context window in Gemini 1.5 Pro, we prompted it with the three.js examples code - over 100,000 lines of code/800k+ tokens!  (That’s not even the max, it can handle millions of tokens 😀)  Gemini was able to process all the code…",demishassabis,Oriol Vinyals,1012,45,193,33
https://twitter.com/mattshumer_/status/1758526890174751160#m,"What the fuck...  On a benchmark measuring precision recall from a FULL DAY OF AUDIO, Gemini Pro 1.5, when just seeing the *audio file* directly (no transcription!) far outperforms GPT-4 with a Whisper transcription.  This is mind-bending.",demishassabis,Matt Shumer,2419,47,232,54
https://twitter.com/demishassabis/status/1758159027714850971#m,"Here’s a fun demo of long-context understanding. First, we asked the model to find 3 amusing moments in the 402-page pdf transcription of the iconic Apollo 11 mission. Then we uploaded a simple drawing of a boot and it identified the moment we had in mind: Neil’s one small step!",demishassabis,Demis Hassabis,1227,33,204,57
https://twitter.com/JeffDean/status/1758146022726041615#m,"Gemini 1.5 Pro - A highly capable multimodal model with a 10M token context length  Today we are releasing the first demonstrations of the capabilities of the Gemini 1.5 series, with the Gemini 1.5 Pro model.  One of the key differentiators of this model is its incredibly long…",demishassabis,Jeff Dean (@🏡),6322,485,1202,198
https://twitter.com/sundarpichai/status/1758145921131630989#m,"In December, we launched Gemini 1.0 Pro. Today, we're introducing Gemini 1.5 Pro! 🚀   This next-gen model uses a Mixture-of-Experts (MoE) approach for more efficient training & higher-quality responses. Gemini 1.5 Pro, our mid-sized model, will soon come standard with a…",demishassabis,Sundar Pichai,5201,235,800,475
https://twitter.com/OriolVinyalsML/status/1758147885915332961#m,"Gemini 1.5 has arrived. Pro 1.5 with 1M tokens available as an experimental feature via AI Studio and Vertex AI in private preview.   Then there’s this: In our research, we tested Gemini 1.5 on up to 2M tokens for audio, 2.8M tokens for video, and 🤯10M 🤯 tokens for text. From…",demishassabis,Oriol Vinyals,881,27,173,49
https://twitter.com/demishassabis/status/1758147447237366189#m,"In December we began the Gemini Era, and we’ve continued to make relentless progress since. Today we’re thrilled to introduce the next generation: Gemini 1.5 - hugely enhanced performance, highly efficient architecture & long-context length breakthrough https://blog.google/technology/ai/google-gemini-next-generation-model-february-2024",demishassabis,Demis Hassabis,1495,36,214,78
https://twitter.com/sundarpichai/status/1755988540037730738#m,"We just crossed 100M Google One subscribers! Looking forward to building on that momentum with our new AI Premium Plan (launched yesterday) offering AI features like Gemini Advanced, plus Gemini in Gmail, Docs + more coming soon. https://one.google.com/about",demishassabis,Sundar Pichai,4631,93,458,300
https://twitter.com/demishassabis/status/1755598793071112684#m,Bard is now called Gemini; and Gemini Advanced with Ultra 1.0 has launched! It was the most preferred chatbot in blind evaluations with third-party raters. And it’s now available on mobile on Android and iOS. Have fun trying it out!,demishassabis,Demis Hassabis,1212,22,163,76
https://twitter.com/Google/status/1755577976454799448#m,"Today, we’re entering the next chapter of our Gemini era by bringing our #GeminiAI models to more of our products, starting with Bard — which will now be called Gemini. https://goo.gle/4bxymmT",demishassabis,Google,4638,374,1328,556
https://twitter.com/_akhaliq/status/1755466387798020229#m,"Google Deepmind presents Grandmaster-Level Chess Without Search  paper page: https://huggingface.co/papers/2402.04494  largest model reaches a Lichess blitz Elo of 2895 against humans, and successfully solves a series of challenging chess puzzles, without any domain-specific tweaks or explicit…",demishassabis,AK,1450,72,278,38
https://twitter.com/demishassabis/status/1754635047523520540#m,"Huge congrats to Nat and team, amazing work and great use of AI! Can't wait to read some of these ancient books that were thought to be lost to the world!",demishassabis,Demis Hassabis,891,0,78,20
https://twitter.com/GoogleDeepMind/status/1753074755388018996#m,"Unleash your creativity using Imagen 2: Google DeepMind’s most advanced text-to-image technology. 🎨  Try it now on Bard, @Google's latest AI experiment ImageFX and Search Generative Experience (SGE). → https://dpmd.ai/google-imagen-2",demishassabis,Google DeepMind,595,22,164,43
https://twitter.com/GoogleDeepMind/status/1753103127317004308#m,"Today, you can access Bard with Gemini Pro in even more languages and places. 🌐  With upgraded understanding, summarizing, reasoning and coding capabilities, it can support everything from complex projects to everyday tasks. → https://dpmd.ai/bard-gemini-pro",demishassabis,Google DeepMind,471,15,99,16
https://twitter.com/lmsysorg/status/1750921228012122526#m,"🔥Breaking News from Arena  Google's Bard has just made a stunning leap, surpassing GPT-4 to the SECOND SPOT on the leaderboard! Big congrats to @Google for the remarkable achievement!  The race is heating up like never before! Super excited to see what's next for Bard + Gemini…",demishassabis,lmsys.org,2980,371,629,154
https://twitter.com/ShaneLegg/status/1749724826195853538#m,"AGI skeptics love using totally bizarre definitions of AGI to argue their case. For a sensible definition, consider the Competent AGI level from the Levels of AGI paper by @merrierm et. al.  https://arxiv.org/abs/2311.02462  Next time you see a silly definition, point to this paper.",demishassabis,Shane Legg,361,13,66,34
https://twitter.com/Google/status/1748457618828362106#m,"People in every corner of the UK rely on data centers to power services like Search, Maps and Cloud — so it’s vital that we invest in the technical infrastructure required.  Learn more about our new $1 billion data center investment in Waltham Cross ↓ https://goo.gle/494qurb",demishassabis,Google,517,10,101,178
https://twitter.com/ThomasOrTK/status/1747686212754653205#m,"We’re announcing a new partnership to bring Google Cloud’s generative AI technology to @SamsungMobile smartphone users around the globe, starting with the Samsung Galaxy S24 series. https://www.bloomberg.com/news/articles/2024-01-17/samsung-unpacked-event-galaxy-s24-s24-s24-ultra-phones-include-google-ai?srnd=undefined&embedded-checkout=true",demishassabis,Thomas Kurian,546,9,93,25
https://twitter.com/demishassabis/status/1747669767270306256#m,Congrats to the #AlphaGeometry team on their impressive breakthrough published today in @Nature using a neuro-symbolic hybrid AI system that can solve Maths Olympiad-level geometry problems. https://deepmind.google/discover/blog/alphageometry-an-olympiad-level-ai-system-for-geometry/,demishassabis,Demis Hassabis,1891,58,367,64
https://twitter.com/demishassabis/status/1745968107489759479#m,"Great article, so excited to be collaborating with you on this @FionaHMarshall !",demishassabis,Demis Hassabis,135,0,10,29
https://twitter.com/AndrewE_Dunn/status/1744041826095685700#m,"BREAKING: Alphabet's closely watched AI bio Isomorphic Labs has inked its 1st pharma deals, CEO @demishassabis told me.  Eli Lilly and Novartis will pay $82.5 million upfront along with $2.9B in pot'l milestones to discover drugs.   Scoop 🔗: https://endpts.com/alphabets-ai-unit-isomorphic-inks-drug-discovery-deals-with-eli-lilly-novartis-for-up-to-3b/",demishassabis,Andrew Dunn,584,16,104,8
https://twitter.com/IsomorphicLabs/status/1745476713063035243#m,Our CEO @DemisHassabis spoke to the @FT about our Ai-first drug discovery ambitions and recently announced pharma collaborations with @EliLillyandCo  and @Novartis #AI #drugdiscovery #machinelearning,demishassabis,Isomorphic Labs,90,0,13,3
https://twitter.com/demishassabis/status/1744046738493599942#m,Thrilled to announce @IsomorphicLabs collaborations with @EliLillyandCo & @Novartis potentially worth nearly $3 billion. These target-based programs represent just the start of the phenomenal real-world impact AI will have in accelerating drug discovery: bit.ly/3TUIaB5,demishassabis,Demis Hassabis,1480,27,251,49
